meta_objective,state,sample_index,seq_pop_ratio,strength,repeat,sample_loss,utility,dot,cosine,sample_grad_norm,meta_grad_norm,augmented,dropped_items
M2_popmass,low,0,0.375,0.4,5,10.961506843566895,0.004807442892342806,0.0009953415719792247,0.003016717964783311,1.5936001539230347,0.20704181492328644,1,1
M0_balanced,low,0,0.375,0.1,6,10.910327911376953,0.0036296655889600515,0.0007505252724513412,0.002303237793967128,1.5758970975875854,0.20677532255649567,1,1
M1_margin,low,0,0.375,0.1,6,10.910327911376953,0.009394827298820019,0.004476792179048061,0.005961574614048004,1.5758970975875854,0.4765166640281677,1,1
M2_popmass,low,0,0.375,0.1,6,10.910327911376953,0.004066181369125843,0.00084186956519261,0.002580232685431838,1.5758970975875854,0.20704181492328644,1,1
M0_balanced,low,0,0.375,0.2,6,10.910327911376953,0.0036296655889600515,0.0007505252724513412,0.002303237793967128,1.5758970975875854,0.20677532255649567,1,1
M1_margin,low,0,0.375,0.2,6,10.910327911376953,0.009394827298820019,0.004476792179048061,0.005961574614048004,1.5758970975875854,0.4765166640281677,1,1
M2_popmass,low,0,0.375,0.2,6,10.910327911376953,0.004066181369125843,0.00084186956519261,0.002580232685431838,1.5758970975875854,0.20704181492328644,1,1
M0_balanced,low,0,0.375,0.4,6,10.749610900878906,0.004342562519013882,0.0008979347767308354,0.002782137831673026,1.5608724355697632,0.20677532255649567,1,4
M1_margin,low,0,0.375,0.4,6,10.749610900878906,0.009295622818171978,0.004429519642144442,0.00595540227368474,1.5608724355697632,0.4765166640281677,1,4
M2_popmass,low,0,0.375,0.4,6,10.749610900878906,0.004791643936187029,0.0009920706506818533,0.0030698496848344803,1.5608724355697632,0.20704181492328644,1,4
M0_balanced,low,0,0.375,0.1,7,10.869352340698242,0.004421622026711702,0.0009142823400907218,0.002796146320179105,1.581327199935913,0.20677532255649567,1,2
M1_margin,low,0,0.375,0.1,7,10.869352340698242,0.01058919820934534,0.005045928992331028,0.0066963983699679375,1.581327199935913,0.4765166640281677,1,2
M2_popmass,low,0,0.375,0.1,7,10.869352340698242,0.004908650182187557,0.0010162957478314638,0.0031041328329592943,1.581327199935913,0.20704181492328644,1,2
M0_balanced,low,0,0.375,0.2,7,10.869352340698242,0.004421622026711702,0.0009142823400907218,0.002796146320179105,1.581327199935913,0.20677532255649567,1,2
M1_margin,low,0,0.375,0.2,7,10.869352340698242,0.01058919820934534,0.005045928992331028,0.0066963983699679375,1.581327199935913,0.4765166640281677,1,2
M2_popmass,low,0,0.375,0.2,7,10.869352340698242,0.004908650182187557,0.0010162957478314638,0.0031041328329592943,1.581327199935913,0.20704181492328644,1,2
M0_balanced,low,0,0.375,0.4,7,10.77225112915039,0.005717819090932608,0.001182303880341351,0.003609471255913377,1.5841153860092163,0.20677532255649567,1,4
M1_margin,low,0,0.375,0.4,7,10.77225112915039,0.011597095988690853,0.005526209715753794,0.007320865988731384,1.5841153860092163,0.4765166640281677,1,4
M2_popmass,low,0,0.375,0.4,7,10.77225112915039,0.006258494220674038,0.001295770169235766,0.003950782120227814,1.5841153860092163,0.20704181492328644,1,4
M0_balanced,low,0,0.375,0.1,8,11.01003646850586,0.0029523386619985104,0.0006104708299972117,0.0018611509585753083,1.5862973928451538,0.20677532255649567,1,0
M1_margin,low,0,0.375,0.1,8,11.01003646850586,0.009168775752186775,0.004369074944406748,0.0057799858041107655,1.5862973928451538,0.4765166640281677,1,0
M2_popmass,low,0,0.375,0.1,8,11.01003646850586,0.003368454985320568,0.0006974109564907849,0.002123469952493906,1.5862973928451538,0.20704181492328644,1,0
M0_balanced,low,0,0.375,0.2,8,11.01003646850586,0.0029523386619985104,0.0006104708299972117,0.0018611509585753083,1.5862973928451538,0.20677532255649567,1,0
M1_margin,low,0,0.375,0.2,8,11.01003646850586,0.009168775752186775,0.004369074944406748,0.0057799858041107655,1.5862973928451538,0.4765166640281677,1,0
M2_popmass,low,0,0.375,0.2,8,11.01003646850586,0.003368454985320568,0.0006974109564907849,0.002123469952493906,1.5862973928451538,0.20704181492328644,1,0
M0_balanced,low,0,0.375,0.4,8,10.90503215789795,0.004389954265207052,0.0009077341528609395,0.0027607197407633066,1.5901484489440918,0.20677532255649567,1,1
M1_margin,low,0,0.375,0.4,8,10.90503215789795,0.01071282010525465,0.0051048374734818935,0.006736994255334139,1.5901484489440918,0.4765166640281677,1,1
M2_popmass,low,0,0.375,0.4,8,10.90503215789795,0.004879700019955635,0.001010302104987204,0.0030687078833580017,1.5901484489440918,0.20704181492328644,1,1
M0_balanced,low,0,0.375,0.1,9,11.014074325561523,0.0029579144902527332,0.0006116236909292638,0.0018632971914485097,1.5874624252319336,0.20677532255649567,1,0
M1_margin,low,0,0.375,0.1,9,11.014074325561523,0.00922353658825159,0.004395169205963612,0.005810239352285862,1.5874624252319336,0.4765166640281677,1,0
M2_popmass,low,0,0.375,0.1,9,11.014074325561523,0.0033753300085663795,0.0006988344248384237,0.0021262424997985363,1.5874624252319336,0.20704181492328644,1,0
M0_balanced,low,0,0.375,0.2,9,11.014074325561523,0.0029579144902527332,0.0006116236909292638,0.0018632971914485097,1.5874624252319336,0.20677532255649567,1,0
M1_margin,low,0,0.375,0.2,9,11.014074325561523,0.00922353658825159,0.004395169205963612,0.005810239352285862,1.5874624252319336,0.4765166640281677,1,0
M2_popmass,low,0,0.375,0.2,9,11.014074325561523,0.0033753300085663795,0.0006988344248384237,0.0021262424997985363,1.5874624252319336,0.20704181492328644,1,0
M0_balanced,low,0,0.375,0.4,9,10.844854354858398,0.004219750873744488,0.0008725402876734734,0.002697763964533806,1.5641659498214722,0.20677532255649567,1,2
M1_margin,low,0,0.375,0.4,9,10.844854354858398,0.00982019305229187,0.004679485224187374,0.00627822894603014,1.5641659498214722,0.4765166640281677,1,2
M2_popmass,low,0,0.375,0.4,9,10.844854354858398,0.004678833298385143,0.0009687140700407326,0.0029912637546658516,1.5641659498214722,0.20704181492328644,1,2
M0_balanced,low,1,0.0,0.1,0,8.012024879455566,-0.000503348303027451,-0.00010407998342998326,-0.0003143411595374346,1.6012799739837646,0.20677532255649567,1,1
M1_margin,low,1,0.0,0.1,0,8.012024879455566,0.011109811253845692,0.005294010508805513,0.0069380817003548145,1.6012799739837646,0.4765166640281677,1,1
M2_popmass,low,1,0.0,0.1,0,8.012024879455566,0.0003644752432592213,7.546160486526787e-05,0.0002276149025419727,1.6012799739837646,0.20704181492328644,1,1
M0_balanced,low,1,0.0,0.2,0,8.012024879455566,-0.000503348303027451,-0.00010407998342998326,-0.0003143411595374346,1.6012799739837646,0.20677532255649567,1,1
M1_margin,low,1,0.0,0.2,0,8.012024879455566,0.011109811253845692,0.005294010508805513,0.0069380817003548145,1.6012799739837646,0.4765166640281677,1,1
M2_popmass,low,1,0.0,0.2,0,8.012024879455566,0.0003644752432592213,7.546160486526787e-05,0.0002276149025419727,1.6012799739837646,0.20704181492328644,1,1
M0_balanced,low,1,0.0,0.4,0,8.012024879455566,-0.000503348303027451,-0.00010407998342998326,-0.0003143411595374346,1.6012799739837646,0.20677532255649567,1,1
M1_margin,low,1,0.0,0.4,0,8.012024879455566,0.011109811253845692,0.005294010508805513,0.0069380817003548145,1.6012799739837646,0.4765166640281677,1,1
M2_popmass,low,1,0.0,0.4,0,8.012024879455566,0.0003644752432592213,7.546160486526787e-05,0.0002276149025419727,1.6012799739837646,0.20704181492328644,1,1
M0_balanced,low,1,0.0,0.1,1,8.144858360290527,-0.0016421908512711525,-0.00033956460538320243,-0.0010342577006667852,1.5877968072891235,0.20677532255649567,1,3
M1_margin,low,1,0.0,0.1,1,8.144858360290527,0.008346769027411938,0.003977375105023384,0.005256825126707554,1.5877968072891235,0.4765166640281677,1,3
M2_popmass,low,1,0.0,0.1,1,8.144858360290527,-0.0008557823020964861,-0.00017718275194056332,-0.000538974825758487,1.5877968072891235,0.20704181492328644,1,3
M0_balanced,low,1,0.0,0.2,1,8.144858360290527,-0.0016421908512711525,-0.00033956460538320243,-0.0010342577006667852,1.5877968072891235,0.20677532255649567,1,3
M1_margin,low,1,0.0,0.2,1,8.144858360290527,0.008346769027411938,0.003977375105023384,0.005256825126707554,1.5877968072891235,0.4765166640281677,1,3
M2_popmass,low,1,0.0,0.2,1,8.144858360290527,-0.0008557823020964861,-0.00017718275194056332,-0.000538974825758487,1.5877968072891235,0.20704181492328644,1,3
M0_balanced,low,1,0.0,0.4,1,8.212526321411133,-0.0019450524123385549,-0.0004021886852569878,-0.0012244491372257471,1.5885117053985596,0.20677532255649567,1,4
M1_margin,low,1,0.0,0.4,1,8.212526321411133,0.007953882217407227,0.003790156217291951,0.005007126834243536,1.5885117053985596,0.4765166640281677,1,4
M2_popmass,low,1,0.0,0.4,1,8.212526321411133,-0.0011726487427949905,-0.00024278742785099894,-0.0007382062030956149,1.5885117053985596,0.20704181492328644,1,4
M0_balanced,low,1,0.0,0.1,2,7.960819721221924,0.00014928894233889878,3.086926881223917e-05,9.271475573768839e-05,1.6101961135864258,0.20677532255649567,1,0
M1_margin,low,1,0.0,0.1,2,7.960819721221924,0.01244953740388155,0.0059324102476239204,0.007731687743216753,1.6101961135864258,0.4765166640281677,1,0
M2_popmass,low,1,0.0,0.1,2,7.960819721221924,0.0010597002692520618,0.00021940232545603067,0.0006581189227290452,1.6101961135864258,0.20704181492328644,1,0
M0_balanced,low,1,0.0,0.2,2,8.06262493133545,-0.00117681291885674,-0.00024333607871085405,-0.0007372142281383276,1.5962984561920166,0.20677532255649567,1,2
M1_margin,low,1,0.0,0.2,2,8.06262493133545,0.009722440503537655,0.004632904659956694,0.006090615410357714,1.5962984561920166,0.4765166640281677,1,2
M2_popmass,low,1,0.0,0.2,2,8.06262493133545,-0.0003515746211633086,-7.279061537701637e-05,-0.00022024355712346733,1.5962984561920166,0.20704181492328644,1,2
M0_balanced,low,1,0.0,0.4,2,8.318398475646973,-0.0022054044529795647,-0.0004560232919175178,-0.0013864440843462944,1.5906914472579956,0.20677532255649567,1,5
M1_margin,low,1,0.0,0.4,2,8.318398475646973,0.007634092587977648,0.0036377727519720793,0.004799229558557272,1.5906914472579956,0.4765166640281677,1,5
M2_popmass,low,1,0.0,0.4,2,8.318398475646973,-0.0014429250732064247,-0.0002987459592986852,-0.0009071059757843614,1.5906914472579956,0.20704181492328644,1,5
M0_balanced,low,1,0.0,0.1,3,7.9600396156311035,0.00014535363879986107,3.0055540264584124e-05,9.027126361615956e-05,1.6101869344711304,0.20677532255649567,1,0
M1_margin,low,1,0.0,0.1,3,7.9600396156311035,0.01248836237937212,0.005950913764536381,0.007755847182124853,1.6101869344711304,0.4765166640281677,1,0
M2_popmass,low,1,0.0,0.1,3,7.9600396156311035,0.0010562310926616192,0.0002186838974012062,0.0006559676839970052,1.6101869344711304,0.20704181492328644,1,0
M0_balanced,low,1,0.0,0.2,3,7.9600396156311035,0.00014535363879986107,3.0055540264584124e-05,9.027126361615956e-05,1.6101869344711304,0.20677532255649567,1,0
M1_margin,low,1,0.0,0.2,3,7.9600396156311035,0.01248836237937212,0.005950913764536381,0.007755847182124853,1.6101869344711304,0.4765166640281677,1,0
M2_popmass,low,1,0.0,0.2,3,7.9600396156311035,0.0010562310926616192,0.0002186838974012062,0.0006559676839970052,1.6101869344711304,0.20704181492328644,1,0
M0_balanced,low,1,0.0,0.4,3,8.0233736038208,-0.0005971731152385473,-0.00012348065502010286,-0.0003746689762920141,1.5938684940338135,0.20677532255649567,1,1
M1_margin,low,1,0.0,0.4,3,8.0233736038208,0.01068058330565691,0.005089476238936186,0.006701044738292694,1.5938684940338135,0.4765166640281677,1,1
M2_popmass,low,1,0.0,0.4,3,8.0233736038208,0.00025524612283334136,5.284674261929467e-05,0.0001601428957656026,1.5938684940338135,0.20704181492328644,1,1
M0_balanced,low,1,0.0,0.1,4,8.07303237915039,-0.001139568630605936,-0.00023563479771837592,-0.000712720095179975,1.5989015102386475,0.20677532255649567,1,2
M1_margin,low,1,0.0,0.1,4,8.07303237915039,0.010211095213890076,0.004865756258368492,0.006386317778378725,1.5989015102386475,0.4765166640281677,1,2
M2_popmass,low,1,0.0,0.1,4,8.07303237915039,-0.00030652794521301985,-6.346417649183422e-05,-0.00019171182066202164,1.5989015102386475,0.20704181492328644,1,2
M0_balanced,low,1,0.0,0.2,4,8.167156219482422,-0.0017014648765325546,-0.00035182081046514213,-0.0010747142368927598,1.583178162574768,0.20677532255649567,1,3
M1_margin,low,1,0.0,0.2,4,8.167156219482422,0.008233957923948765,0.003923617769032717,0.00520090339705348,1.583178162574768,0.4765166640281677,1,3
M2_popmass,low,1,0.0,0.2,4,8.167156219482422,-0.0009242831729352474,-0.0001913652813527733,-0.0005838150391355157,1.583178162574768,0.20704181492328644,1,3
M0_balanced,low,1,0.0,0.4,4,8.245939254760742,-0.0020207178313285112,-0.0004178346134722233,-0.0012770689791068435,1.5823092460632324,0.20677532255649567,1,4
M1_margin,low,1,0.0,0.4,4,8.245939254760742,0.007809804752469063,0.0037215023767203093,0.004935700912028551,1.5823092460632324,0.4765166640281677,1,4
M2_popmass,low,1,0.0,0.4,4,8.245939254760742,-0.001259185723029077,-0.00026070413878187537,-0.0007957900525070727,1.5823092460632324,0.20704181492328644,1,4
M0_balanced,low,1,0.0,0.1,5,8.025794982910156,-0.000588864553719759,-0.00012176262680441141,-0.0003694535989779979,1.593879222869873,0.20677532255649567,1,1
M1_margin,low,1,0.0,0.1,5,8.025794982910156,0.01063799299299717,0.005069180857390165,0.006674278061836958,1.593879222869873,0.4765166640281677,1,1
M2_popmass,low,1,0.0,0.1,5,8.025794982910156,0.00026320444885641336,5.449431773740798e-05,0.00016513446462340653,1.593879222869873,0.20704181492328644,1,1
M0_balanced,low,1,0.0,0.2,5,8.151961326599121,-0.0016298710834234953,-0.0003370171179994941,-0.0010223309509456158,1.5942695140838623,0.20677532255649567,1,3
M1_margin,low,1,0.0,0.2,5,8.151961326599121,0.008808097802102566,0.0041972058825194836,0.0055248490534722805,1.5942695140838623,0.4765166640281677,1,3
M2_popmass,low,1,0.0,0.2,5,8.151961326599121,-0.0008335420861840248,-0.00017257803119719028,-0.0005228362861089408,1.5942695140838623,0.20704181492328644,1,3
M0_balanced,low,1,0.0,0.4,5,8.211343765258789,-0.0019248549360781908,-0.00039801254752092063,-0.0012110475217923522,1.5894132852554321,0.20677532255649567,1,4
M1_margin,low,1,0.0,0.4,5,8.211343765258789,0.008016662672162056,0.003820073790848255,0.005043787881731987,1.5894132852554321,0.4765166640281677,1,4
M2_popmass,low,1,0.0,0.4,5,8.211343765258789,-0.0011502938577905297,-0.00023815894383005798,-0.0007237223908305168,1.5894132852554321,0.20704181492328644,1,4
M0_balanced,low,1,0.0,0.1,6,7.960782051086426,0.00014972317148931324,3.095895954174921e-05,9.298627992393449e-05,1.610158920288086,0.20677532255649567,1,0
M1_margin,low,1,0.0,0.1,6,7.960782051086426,0.012457475066184998,0.005936195142567158,0.00773679930716753,1.610158920288086,0.4765166640281677,1,0
M2_popmass,low,1,0.0,0.1,6,7.960782051086426,0.0010602695401757956,0.0002195200795540586,0.0006584873190149665,1.610158920288086,0.20704181492328644,1,0
M0_balanced,low,1,0.0,0.2,6,8.013786315917969,-0.0005013426998630166,-0.00010366529750172049,-0.00031310561462305486,1.6011935472488403,0.20677532255649567,1,1
M1_margin,low,1,0.0,0.2,6,8.013786315917969,0.01111182663589716,0.005294970702379942,0.006939714774489403,1.6011935472488403,0.4765166640281677,1,1
M2_popmass,low,1,0.0,0.2,6,8.013786315917969,0.0003665908006951213,7.589958113385364e-05,0.0002289483236381784,1.6011935472488403,0.20704181492328644,1,1
M0_balanced,low,1,0.0,0.4,6,8.013786315917969,-0.0005013426998630166,-0.00010366529750172049,-0.00031310561462305486,1.6011935472488403,0.20677532255649567,1,1
M1_margin,low,1,0.0,0.4,6,8.013786315917969,0.01111182663589716,0.005294970702379942,0.006939714774489403,1.6011935472488403,0.4765166640281677,1,1
M2_popmass,low,1,0.0,0.4,6,8.013786315917969,0.0003665908006951213,7.589958113385364e-05,0.0002289483236381784,1.6011935472488403,0.20704181492328644,1,1
M0_balanced,low,1,0.0,0.1,7,7.912053108215332,0.00043098285095766187,8.911663462640718e-05,0.0002628230140544474,1.6398218870162964,0.20677532255649567,1,0
M1_margin,low,1,0.0,0.1,7,7.912053108215332,0.012117299251258373,0.005774094723165035,0.0073893992230296135,1.6398218870162964,0.4765166640281677,1,0
M2_popmass,low,1,0.0,0.1,7,7.912053108215332,0.0013668325264006853,0.00028299150289967656,0.0008335250313393772,1.6398218870162964,0.20704181492328644,1,0
M0_balanced,low,1,0.0,0.2,7,7.912053108215332,0.00043098285095766187,8.911663462640718e-05,0.0002628230140544474,1.6398218870162964,0.20677532255649567,1,0
M1_margin,low,1,0.0,0.2,7,7.912053108215332,0.012117299251258373,0.005774094723165035,0.0073893992230296135,1.6398218870162964,0.4765166640281677,1,0
M2_popmass,low,1,0.0,0.2,7,7.912053108215332,0.0013668325264006853,0.00028299150289967656,0.0008335250313393772,1.6398218870162964,0.20704181492328644,1,0
M0_balanced,low,1,0.0,0.4,7,7.989668369293213,-3.8949830923229456e-05,-8.053873898461461e-06,-2.391461021034047e-05,1.6287063360214233,0.20677532255649567,1,1
M1_margin,low,1,0.0,0.4,7,7.989668369293213,0.010999987833201885,0.005241675768047571,0.006753816734999418,1.6287063360214233,0.4765166640281677,1,1
M2_popmass,low,1,0.0,0.4,7,7.989668369293213,0.0008564636809751391,0.00017732383275870234,0.0005258552846498787,1.6287063360214233,0.20704181492328644,1,1
M0_balanced,low,1,0.0,0.1,8,8.015928268432617,-0.0004958685021847486,-0.00010253333311993629,-0.0003096914733760059,1.6011687517166138,0.20677532255649567,1,1
M1_margin,low,1,0.0,0.1,8,8.015928268432617,0.011116154491901398,0.005297033116221428,0.006942525506019592,1.6011687517166138,0.4765166640281677,1,1
M2_popmass,low,1,0.0,0.1,8,8.015928268432617,0.0003723249537870288,7.708676275797188e-05,0.00023253302788361907,1.6011687517166138,0.20704181492328644,1,1
M0_balanced,low,1,0.0,0.2,8,8.015928268432617,-0.0004958685021847486,-0.00010253333311993629,-0.0003096914733760059,1.6011687517166138,0.20677532255649567,1,1
M1_margin,low,1,0.0,0.2,8,8.015928268432617,0.011116154491901398,0.005297033116221428,0.006942525506019592,1.6011687517166138,0.4765166640281677,1,1
M2_popmass,low,1,0.0,0.2,8,8.015928268432617,0.0003723249537870288,7.708676275797188e-05,0.00023253302788361907,1.6011687517166138,0.20704181492328644,1,1
M0_balanced,low,1,0.0,0.4,8,8.163726806640625,-0.0015749771846458316,-0.0003256663912907243,-0.000983090023510158,1.6020680665969849,0.20677532255649567,1,3
M1_margin,low,1,0.0,0.4,8,8.163726806640625,0.009518698789179325,0.004535818938165903,0.005941507872194052,1.6020680665969849,0.4765166640281677,1,3
M2_popmass,low,1,0.0,0.4,8,8.163726806640625,-0.0007613524212501943,-0.00015763177361804992,-0.0004752309760078788,1.6020680665969849,0.20704181492328644,1,3
M0_balanced,low,1,0.0,0.1,9,7.960699081420898,0.00015010577044449747,3.103823109995574e-05,9.322093683294952e-05,1.6102184057235718,0.20677532255649567,1,0
M1_margin,low,1,0.0,0.1,9,7.960699081420898,0.012449460104107857,0.0059323739260435104,0.007731533609330654,1.6102184057235718,0.4765166640281677,1,0
