meta_objective,state,sample_index,seq_pop_ratio,strength,repeat,sample_loss,sample_grad_norm,reward,meta_before,meta_after,meta_delta,virtual_step_norm,relative_step,augmented,dropped_items
M1_margin,low,0,0.375,0.2,1,10.915111541748047,17.356566409381614,-0.028070449829101562,12.605880737304688,12.633951187133789,0.028070449829101562,0.017356566409381616,0.00021677762186689755,1,1
M2_popmass,low,0,0.375,0.2,1,10.915111541748047,17.356566409381614,-0.007090568542480469,10.836793899536133,10.843884468078613,0.007090568542480469,0.017356566409381616,0.00021677762186689755,1,1
M0_balanced,low,0,0.375,0.4,1,10.915111541748047,17.356566409381614,-0.0073394775390625,10.663429260253906,10.670768737792969,0.0073394775390625,0.017356566409381616,0.00021677762186689755,1,1
M1_margin,low,0,0.375,0.4,1,10.915111541748047,17.356566409381614,-0.028070449829101562,12.605880737304688,12.633951187133789,0.028070449829101562,0.017356566409381616,0.00021677762186689755,1,1
M2_popmass,low,0,0.375,0.4,1,10.915111541748047,17.356566409381614,-0.007090568542480469,10.836793899536133,10.843884468078613,0.007090568542480469,0.017356566409381616,0.00021677762186689755,1,1
M0_balanced,low,0,0.375,0.1,2,11.012968063354492,17.40197804457893,-0.007293701171875,10.663429260253906,10.670722961425781,0.007293701171875,0.01740197804457893,0.00021734479777317818,1,0
M1_margin,low,0,0.375,0.1,2,11.012968063354492,17.40197804457893,-0.028001785278320312,12.605880737304688,12.633882522583008,0.028001785278320312,0.01740197804457893,0.00021734479777317818,1,0
M2_popmass,low,0,0.375,0.1,2,11.012968063354492,17.40197804457893,-0.0070438385009765625,10.836793899536133,10.84383773803711,0.0070438385009765625,0.01740197804457893,0.00021734479777317818,1,0
M0_balanced,low,0,0.375,0.2,2,11.012968063354492,17.40197804457893,-0.007293701171875,10.663429260253906,10.670722961425781,0.007293701171875,0.01740197804457893,0.00021734479777317818,1,0
M1_margin,low,0,0.375,0.2,2,11.012968063354492,17.40197804457893,-0.028001785278320312,12.605880737304688,12.633882522583008,0.028001785278320312,0.01740197804457893,0.00021734479777317818,1,0
M2_popmass,low,0,0.375,0.2,2,11.012968063354492,17.40197804457893,-0.0070438385009765625,10.836793899536133,10.84383773803711,0.0070438385009765625,0.01740197804457893,0.00021734479777317818,1,0
M0_balanced,low,0,0.375,0.4,2,10.844213485717773,17.369552973702763,-0.00736236572265625,10.663429260253906,10.670791625976562,0.00736236572265625,0.017369552973702764,0.00021693981964630618,1,2
M1_margin,low,0,0.375,0.4,2,10.844213485717773,17.369552973702763,-0.028098106384277344,12.605880737304688,12.633978843688965,0.028098106384277344,0.017369552973702764,0.00021693981964630618,1,2
M2_popmass,low,0,0.375,0.4,2,10.844213485717773,17.369552973702763,-0.0071163177490234375,10.836793899536133,10.843910217285156,0.0071163177490234375,0.017369552973702764,0.00021693981964630618,1,2
M0_balanced,low,1,0.0,0.1,0,8.012024879455566,18.315163892163064,0.01880168914794922,10.663429260253906,10.644627571105957,-0.01880168914794922,0.018315163892163065,0.00022875017898122603,1,1
M1_margin,low,1,0.0,0.1,0,8.012024879455566,18.315163892163064,0.054770469665527344,12.605880737304688,12.55111026763916,-0.054770469665527344,0.018315163892163065,0.00022875017898122603,1,1
M2_popmass,low,1,0.0,0.1,0,8.012024879455566,18.315163892163064,0.018917083740234375,10.836793899536133,10.817876815795898,-0.018917083740234375,0.018315163892163065,0.00022875017898122603,1,1
M0_balanced,low,1,0.0,0.2,0,8.012024879455566,18.315163892163064,0.01880168914794922,10.663429260253906,10.644627571105957,-0.01880168914794922,0.018315163892163065,0.00022875017898122603,1,1
M1_margin,low,1,0.0,0.2,0,8.012024879455566,18.315163892163064,0.054770469665527344,12.605880737304688,12.55111026763916,-0.054770469665527344,0.018315163892163065,0.00022875017898122603,1,1
M2_popmass,low,1,0.0,0.2,0,8.012024879455566,18.315163892163064,0.018917083740234375,10.836793899536133,10.817876815795898,-0.018917083740234375,0.018315163892163065,0.00022875017898122603,1,1
M0_balanced,low,1,0.0,0.4,0,8.012024879455566,18.315163892163064,0.01880168914794922,10.663429260253906,10.644627571105957,-0.01880168914794922,0.018315163892163065,0.00022875017898122603,1,1
M1_margin,low,1,0.0,0.4,0,8.012024879455566,18.315163892163064,0.054770469665527344,12.605880737304688,12.55111026763916,-0.054770469665527344,0.018315163892163065,0.00022875017898122603,1,1
M2_popmass,low,1,0.0,0.4,0,8.012024879455566,18.315163892163064,0.018917083740234375,10.836793899536133,10.817876815795898,-0.018917083740234375,0.018315163892163065,0.00022875017898122603,1,1
M0_balanced,low,1,0.0,0.1,1,8.144858360290527,18.350892990988044,0.01871204376220703,10.663429260253906,10.6447172164917,-0.01871204376220703,0.018350892990988046,0.00022919642329545517,1,3
M1_margin,low,1,0.0,0.1,1,8.144858360290527,18.350892990988044,0.05448436737060547,12.605880737304688,12.551396369934082,-0.05448436737060547,0.018350892990988046,0.00022919642329545517,1,3
M2_popmass,low,1,0.0,0.1,1,8.144858360290527,18.350892990988044,0.01882171630859375,10.836793899536133,10.817972183227539,-0.01882171630859375,0.018350892990988046,0.00022919642329545517,1,3
M0_balanced,low,1,0.0,0.2,1,8.144858360290527,18.350892990988044,0.01871204376220703,10.663429260253906,10.6447172164917,-0.01871204376220703,0.018350892990988046,0.00022919642329545517,1,3
M1_margin,low,1,0.0,0.2,1,8.144858360290527,18.350892990988044,0.05448436737060547,12.605880737304688,12.551396369934082,-0.05448436737060547,0.018350892990988046,0.00022919642329545517,1,3
M2_popmass,low,1,0.0,0.2,1,8.144858360290527,18.350892990988044,0.01882171630859375,10.836793899536133,10.817972183227539,-0.01882171630859375,0.018350892990988046,0.00022919642329545517,1,3
M0_balanced,low,1,0.0,0.4,1,8.212526321411133,18.36021704338935,0.018716812133789062,10.663429260253906,10.644712448120117,-0.018716812133789062,0.018360217043389353,0.0002293128775444145,1,4
M1_margin,low,1,0.0,0.4,1,8.212526321411133,18.36021704338935,0.054480552673339844,12.605880737304688,12.551400184631348,-0.054480552673339844,0.018360217043389353,0.0002293128775444145,1,4
M2_popmass,low,1,0.0,0.4,1,8.212526321411133,18.36021704338935,0.01882648468017578,10.836793899536133,10.817967414855957,-0.01882648468017578,0.018360217043389353,0.0002293128775444145,1,4
M0_balanced,low,1,0.0,0.1,2,7.960819721221924,18.337661213072465,0.018835067749023438,10.663429260253906,10.644594192504883,-0.018835067749023438,0.018337661213072464,0.00022903116288150254,1,0
M1_margin,low,1,0.0,0.1,2,7.960819721221924,18.337661213072465,0.054882049560546875,12.605880737304688,12.55099868774414,-0.054882049560546875,0.018337661213072464,0.00022903116288150254,1,0
M2_popmass,low,1,0.0,0.1,2,7.960819721221924,18.337661213072465,0.01895427703857422,10.836793899536133,10.817839622497559,-0.01895427703857422,0.018337661213072464,0.00022903116288150254,1,0
M0_balanced,low,1,0.0,0.2,2,8.06262493133545,18.3442697462617,0.018772125244140625,10.663429260253906,10.644657135009766,-0.018772125244140625,0.018344269746261698,0.00022911370121742687,1,2
M1_margin,low,1,0.0,0.2,2,8.06262493133545,18.3442697462617,0.054665565490722656,12.605880737304688,12.551215171813965,-0.054665565490722656,0.018344269746261698,0.00022911370121742687,1,2
M2_popmass,low,1,0.0,0.2,2,8.06262493133545,18.3442697462617,0.018884658813476562,10.836793899536133,10.817909240722656,-0.018884658813476562,0.018344269746261698,0.00022911370121742687,1,2
M0_balanced,low,1,0.0,0.4,2,8.318398475646973,18.353594386498845,0.018720626831054688,10.663429260253906,10.644708633422852,-0.018720626831054688,0.018353594386498844,0.00022923016280825627,1,5
M1_margin,low,1,0.0,0.4,2,8.318398475646973,18.353594386498845,0.054474830627441406,12.605880737304688,12.551405906677246,-0.054474830627441406,0.018353594386498844,0.00022923016280825627,1,5
M2_popmass,low,1,0.0,0.4,2,8.318398475646973,18.353594386498845,0.018829345703125,10.836793899536133,10.817964553833008,-0.018829345703125,0.018353594386498844,0.00022923016280825627,1,5
M0_balanced,low,2,0.0,0.1,0,10.684162139892578,16.41148605939266,0.010477066040039062,10.663429260253906,10.652952194213867,-0.010477066040039062,0.01641148605939266,0.0002049738891520558,1,0
M1_margin,low,2,0.0,0.1,0,10.684162139892578,16.41148605939266,0.026350975036621094,12.605880737304688,12.579529762268066,-0.026350975036621094,0.01641148605939266,0.0002049738891520558,1,0
M2_popmass,low,2,0.0,0.1,0,10.684162139892578,16.41148605939266,0.010576248168945312,10.836793899536133,10.826217651367188,-0.010576248168945312,0.01641148605939266,0.0002049738891520558,1,0
M0_balanced,low,2,0.0,0.2,0,10.684162139892578,16.41148605939266,0.010477066040039062,10.663429260253906,10.652952194213867,-0.010477066040039062,0.01641148605939266,0.0002049738891520558,1,0
M1_margin,low,2,0.0,0.2,0,10.684162139892578,16.41148605939266,0.026350975036621094,12.605880737304688,12.579529762268066,-0.026350975036621094,0.01641148605939266,0.0002049738891520558,1,0
M2_popmass,low,2,0.0,0.2,0,10.684162139892578,16.41148605939266,0.010576248168945312,10.836793899536133,10.826217651367188,-0.010576248168945312,0.01641148605939266,0.0002049738891520558,1,0
M0_balanced,low,2,0.0,0.4,0,10.684162139892578,16.41148605939266,0.010477066040039062,10.663429260253906,10.652952194213867,-0.010477066040039062,0.01641148605939266,0.0002049738891520558,1,0
M1_margin,low,2,0.0,0.4,0,10.684162139892578,16.41148605939266,0.026350975036621094,12.605880737304688,12.579529762268066,-0.026350975036621094,0.01641148605939266,0.0002049738891520558,1,0
M2_popmass,low,2,0.0,0.4,0,10.684162139892578,16.41148605939266,0.010576248168945312,10.836793899536133,10.826217651367188,-0.010576248168945312,0.01641148605939266,0.0002049738891520558,1,0
M0_balanced,low,2,0.0,0.1,1,10.561845779418945,16.404396743264392,0.010588645935058594,10.663429260253906,10.652840614318848,-0.010588645935058594,0.016404396743264393,0.00020488534600044965,1,0
M1_margin,low,2,0.0,0.1,1,10.561845779418945,16.404396743264392,0.02659320831298828,12.605880737304688,12.5792875289917,-0.02659320831298828,0.016404396743264393,0.00020488534600044965,1,0
M2_popmass,low,2,0.0,0.1,1,10.561845779418945,16.404396743264392,0.010690689086914062,10.836793899536133,10.826103210449219,-0.010690689086914062,0.016404396743264393,0.00020488534600044965,1,0
M0_balanced,low,2,0.0,0.2,1,10.587307929992676,16.390381320348844,0.010545730590820312,10.663429260253906,10.652883529663086,-0.010545730590820312,0.016390381320348844,0.00020471029812649635,1,2
M1_margin,low,2,0.0,0.2,1,10.587307929992676,16.390381320348844,0.02644634246826172,12.605880737304688,12.579434394836426,-0.02644634246826172,0.016390381320348844,0.00020471029812649635,1,2
M2_popmass,low,2,0.0,0.2,1,10.587307929992676,16.390381320348844,0.010644912719726562,10.836793899536133,10.826148986816406,-0.010644912719726562,0.016390381320348844,0.00020471029812649635,1,2
M0_balanced,low,2,0.0,0.4,1,10.678422927856445,16.37079819940314,0.010515213012695312,10.663429260253906,10.652914047241211,-0.010515213012695312,0.01637079819940314,0.00020446571159439013,1,3
M1_margin,low,2,0.0,0.4,1,10.678422927856445,16.37079819940314,0.02640056610107422,12.605880737304688,12.579480171203613,-0.02640056610107422,0.01637079819940314,0.00020446571159439013,1,3
M2_popmass,low,2,0.0,0.4,1,10.678422927856445,16.37079819940314,0.01061248779296875,10.836793899536133,10.826181411743164,-0.01061248779296875,0.01637079819940314,0.00020446571159439013,1,3
M0_balanced,low,2,0.0,0.1,2,10.698152542114258,16.392576279283595,0.01047515869140625,10.663429260253906,10.6529541015625,-0.01047515869140625,0.016392576279283595,0.00020473771241839877,1,1
M1_margin,low,2,0.0,0.1,2,10.698152542114258,16.392576279283595,0.026336669921875,12.605880737304688,12.579544067382812,-0.026336669921875,0.016392576279283595,0.00020473771241839877,1,1
M2_popmass,low,2,0.0,0.1,2,10.698152542114258,16.392576279283595,0.010573387145996094,10.836793899536133,10.826220512390137,-0.010573387145996094,0.016392576279283595,0.00020473771241839877,1,1
M0_balanced,low,2,0.0,0.2,2,10.698152542114258,16.392576279283595,0.01047515869140625,10.663429260253906,10.6529541015625,-0.01047515869140625,0.016392576279283595,0.00020473771241839877,1,1
M1_margin,low,2,0.0,0.2,2,10.698152542114258,16.392576279283595,0.026336669921875,12.605880737304688,12.579544067382812,-0.026336669921875,0.016392576279283595,0.00020473771241839877,1,1
M2_popmass,low,2,0.0,0.2,2,10.698152542114258,16.392576279283595,0.010573387145996094,10.836793899536133,10.826220512390137,-0.010573387145996094,0.016392576279283595,0.00020473771241839877,1,1
M0_balanced,low,2,0.0,0.4,2,10.698152542114258,16.392576279283595,0.01047515869140625,10.663429260253906,10.6529541015625,-0.01047515869140625,0.016392576279283595,0.00020473771241839877,1,1
M1_margin,low,2,0.0,0.4,2,10.698152542114258,16.392576279283595,0.026336669921875,12.605880737304688,12.579544067382812,-0.026336669921875,0.016392576279283595,0.00020473771241839877,1,1
M2_popmass,low,2,0.0,0.4,2,10.698152542114258,16.392576279283595,0.010573387145996094,10.836793899536133,10.826220512390137,-0.010573387145996094,0.016392576279283595,0.00020473771241839877,1,1
M0_balanced,low,3,0.3333333333333333,0.1,0,9.343334197998047,16.380018767841474,0.004123687744140625,10.663429260253906,10.659305572509766,-0.004123687744140625,0.016380018767841474,0.00020458087336378496,1,0
M1_margin,low,3,0.3333333333333333,0.1,0,9.343334197998047,16.380018767841474,0.0057468414306640625,12.605880737304688,12.600133895874023,-0.0057468414306640625,0.016380018767841474,0.00020458087336378496,1,0
M2_popmass,low,3,0.3333333333333333,0.1,0,9.343334197998047,16.380018767841474,0.004124641418457031,10.836793899536133,10.832669258117676,-0.004124641418457031,0.016380018767841474,0.00020458087336378496,1,0
M0_balanced,low,3,0.3333333333333333,0.2,0,9.361421585083008,16.3682144283749,0.0041065216064453125,10.663429260253906,10.659322738647461,-0.0041065216064453125,0.016368214428374897,0.0002044334411714424,1,1
M1_margin,low,3,0.3333333333333333,0.2,0,9.361421585083008,16.3682144283749,0.005710601806640625,12.605880737304688,12.600170135498047,-0.005710601806640625,0.016368214428374897,0.0002044334411714424,1,1
M2_popmass,low,3,0.3333333333333333,0.2,0,9.361421585083008,16.3682144283749,0.0041065216064453125,10.836793899536133,10.832687377929688,-0.0041065216064453125,0.016368214428374897,0.0002044334411714424,1,1
M0_balanced,low,3,0.3333333333333333,0.4,0,9.361421585083008,16.3682144283749,0.0041065216064453125,10.663429260253906,10.659322738647461,-0.0041065216064453125,0.016368214428374897,0.0002044334411714424,1,1
M1_margin,low,3,0.3333333333333333,0.4,0,9.361421585083008,16.3682144283749,0.005710601806640625,12.605880737304688,12.600170135498047,-0.005710601806640625,0.016368214428374897,0.0002044334411714424,1,1
M2_popmass,low,3,0.3333333333333333,0.4,0,9.361421585083008,16.3682144283749,0.0041065216064453125,10.836793899536133,10.832687377929688,-0.0041065216064453125,0.016368214428374897,0.0002044334411714424,1,1
M0_balanced,low,3,0.3333333333333333,0.1,1,9.394047737121582,16.464589976247503,0.0040607452392578125,10.663429260253906,10.659368515014648,-0.0040607452392578125,0.0164645899762475,0.00020563713904469513,1,0
M1_margin,low,3,0.3333333333333333,0.1,1,9.394047737121582,16.464589976247503,0.005535125732421875,12.605880737304688,12.600345611572266,-0.005535125732421875,0.0164645899762475,0.00020563713904469513,1,0
M2_popmass,low,3,0.3333333333333333,0.1,1,9.394047737121582,16.464589976247503,0.004057884216308594,10.836793899536133,10.832736015319824,-0.004057884216308594,0.0164645899762475,0.00020563713904469513,1,0
M0_balanced,low,3,0.3333333333333333,0.2,1,9.394047737121582,16.464589976247503,0.0040607452392578125,10.663429260253906,10.659368515014648,-0.0040607452392578125,0.0164645899762475,0.00020563713904469513,1,0
M1_margin,low,3,0.3333333333333333,0.2,1,9.394047737121582,16.464589976247503,0.005535125732421875,12.605880737304688,12.600345611572266,-0.005535125732421875,0.0164645899762475,0.00020563713904469513,1,0
M2_popmass,low,3,0.3333333333333333,0.2,1,9.394047737121582,16.464589976247503,0.004057884216308594,10.836793899536133,10.832736015319824,-0.004057884216308594,0.0164645899762475,0.00020563713904469513,1,0
M0_balanced,low,3,0.3333333333333333,0.4,1,9.46120834350586,16.450414516678247,0.0040225982666015625,10.663429260253906,10.659406661987305,-0.0040225982666015625,0.01645041451667825,0.00020546009236726984,1,1
M1_margin,low,3,0.3333333333333333,0.4,1,9.46120834350586,16.450414516678247,0.0054073333740234375,12.605880737304688,12.600473403930664,-0.0054073333740234375,0.01645041451667825,0.00020546009236726984,1,1
M2_popmass,low,3,0.3333333333333333,0.4,1,9.46120834350586,16.450414516678247,0.004015922546386719,10.836793899536133,10.832777976989746,-0.004015922546386719,0.01645041451667825,0.00020546009236726984,1,1
M0_balanced,low,3,0.3333333333333333,0.1,2,9.344743728637695,16.380238128439775,0.0041217803955078125,10.663429260253906,10.659307479858398,-0.0041217803955078125,0.016380238128439775,0.0002045836131031844,1,0
M1_margin,low,3,0.3333333333333333,0.1,2,9.344743728637695,16.380238128439775,0.005741119384765625,12.605880737304688,12.600139617919922,-0.005741119384765625,0.016380238128439775,0.0002045836131031844,1,0
M2_popmass,low,3,0.3333333333333333,0.1,2,9.344743728637695,16.380238128439775,0.004122734069824219,10.836793899536133,10.832671165466309,-0.004122734069824219,0.016380238128439775,0.0002045836131031844,1,0
M0_balanced,low,3,0.3333333333333333,0.2,2,9.344743728637695,16.380238128439775,0.0041217803955078125,10.663429260253906,10.659307479858398,-0.0041217803955078125,0.016380238128439775,0.0002045836131031844,1,0
M1_margin,low,3,0.3333333333333333,0.2,2,9.344743728637695,16.380238128439775,0.005741119384765625,12.605880737304688,12.600139617919922,-0.005741119384765625,0.016380238128439775,0.0002045836131031844,1,0
M2_popmass,low,3,0.3333333333333333,0.2,2,9.344743728637695,16.380238128439775,0.004122734069824219,10.836793899536133,10.832671165466309,-0.004122734069824219,0.016380238128439775,0.0002045836131031844,1,0
M0_balanced,low,3,0.3333333333333333,0.4,2,9.30613899230957,16.355722014910512,0.004057884216308594,10.663429260253906,10.659371376037598,-0.004057884216308594,0.016355722014910513,0.00020427741516846964,1,2
M1_margin,low,3,0.3333333333333333,0.4,2,9.30613899230957,16.355722014910512,0.0055942535400390625,12.605880737304688,12.600286483764648,-0.0055942535400390625,0.016355722014910513,0.00020427741516846964,1,2
M2_popmass,low,3,0.3333333333333333,0.4,2,9.30613899230957,16.355722014910512,0.004055023193359375,10.836793899536133,10.832738876342773,-0.004055023193359375,0.016355722014910513,0.00020427741516846964,1,2
M0_balanced,low,4,0.25,0.1,0,9.796138763427734,23.395151128098842,0.02355194091796875,10.663429260253906,10.639877319335938,-0.02355194091796875,0.023395151128098843,0.00029219749489303644,1,0
M1_margin,low,4,0.25,0.1,0,9.796138763427734,23.395151128098842,0.07332229614257812,12.605880737304688,12.53255844116211,-0.07332229614257812,0.023395151128098843,0.00029219749489303644,1,0
M2_popmass,low,4,0.25,0.1,0,9.796138763427734,23.395151128098842,0.023957252502441406,10.836793899536133,10.812836647033691,-0.023957252502441406,0.023395151128098843,0.00029219749489303644,1,0
M0_balanced,low,4,0.25,0.2,0,9.750520706176758,23.391305502178227,0.023546218872070312,10.663429260253906,10.639883041381836,-0.023546218872070312,0.023391305502178227,0.00029214946433088506,1,1
M1_margin,low,4,0.25,0.2,0,9.750520706176758,23.391305502178227,0.07330989837646484,12.605880737304688,12.532570838928223,-0.07330989837646484,0.023391305502178227,0.00029214946433088506,1,1
M2_popmass,low,4,0.25,0.2,0,9.750520706176758,23.391305502178227,0.02395153045654297,10.836793899536133,10.81284236907959,-0.02395153045654297,0.023391305502178227,0.00029214946433088506,1,1
M0_balanced,low,4,0.25,0.4,0,9.750520706176758,23.391305502178227,0.023546218872070312,10.663429260253906,10.639883041381836,-0.023546218872070312,0.023391305502178227,0.00029214946433088506,1,1
M1_margin,low,4,0.25,0.4,0,9.750520706176758,23.391305502178227,0.07330989837646484,12.605880737304688,12.532570838928223,-0.07330989837646484,0.023391305502178227,0.00029214946433088506,1,1
M2_popmass,low,4,0.25,0.4,0,9.750520706176758,23.391305502178227,0.02395153045654297,10.836793899536133,10.81284236907959,-0.02395153045654297,0.023391305502178227,0.00029214946433088506,1,1
M0_balanced,low,4,0.25,0.1,1,9.75367546081543,23.391600472855487,0.023546218872070312,10.663429260253906,10.639883041381836,-0.023546218872070312,0.023391600472855486,0.0002921531484145009,1,1
M1_margin,low,4,0.25,0.1,1,9.75367546081543,23.391600472855487,0.07330894470214844,12.605880737304688,12.532571792602539,-0.07330894470214844,0.023391600472855486,0.0002921531484145009,1,1
M2_popmass,low,4,0.25,0.1,1,9.75367546081543,23.391600472855487,0.02395153045654297,10.836793899536133,10.81284236907959,-0.02395153045654297,0.023391600472855486,0.0002921531484145009,1,1
M0_balanced,low,4,0.25,0.2,1,9.75367546081543,23.391600472855487,0.023546218872070312,10.663429260253906,10.639883041381836,-0.023546218872070312,0.023391600472855486,0.0002921531484145009,1,1
M1_margin,low,4,0.25,0.2,1,9.75367546081543,23.391600472855487,0.07330894470214844,12.605880737304688,12.532571792602539,-0.07330894470214844,0.023391600472855486,0.0002921531484145009,1,1
M2_popmass,low,4,0.25,0.2,1,9.75367546081543,23.391600472855487,0.02395153045654297,10.836793899536133,10.81284236907959,-0.02395153045654297,0.023391600472855486,0.0002921531484145009,1,1
M0_balanced,low,4,0.25,0.4,1,9.75367546081543,23.391600472855487,0.023546218872070312,10.663429260253906,10.639883041381836,-0.023546218872070312,0.023391600472855486,0.0002921531484145009,1,1
M1_margin,low,4,0.25,0.4,1,9.75367546081543,23.391600472855487,0.07330894470214844,12.605880737304688,12.532571792602539,-0.07330894470214844,0.023391600472855486,0.0002921531484145009,1,1
M2_popmass,low,4,0.25,0.4,1,9.75367546081543,23.391600472855487,0.02395153045654297,10.836793899536133,10.81284236907959,-0.02395153045654297,0.023391600472855486,0.0002921531484145009,1,1
M0_balanced,low,4,0.25,0.1,2,9.798913955688477,23.395575992021687,0.023553848266601562,10.663429260253906,10.639875411987305,-0.023553848266601562,0.02339557599202169,0.0002922028012991907,1,0
M1_margin,low,4,0.25,0.1,2,9.798913955688477,23.395575992021687,0.07332611083984375,12.605880737304688,12.532554626464844,-0.07332611083984375,0.02339557599202169,0.0002922028012991907,1,0
M2_popmass,low,4,0.25,0.1,2,9.798913955688477,23.395575992021687,0.02395915985107422,10.836793899536133,10.812834739685059,-0.02395915985107422,0.02339557599202169,0.0002922028012991907,1,0
M0_balanced,low,4,0.25,0.2,2,9.754005432128906,23.39218545491104,0.02357769012451172,10.663429260253906,10.639851570129395,-0.02357769012451172,0.02339218545491104,0.0002921604546417723,1,1
M1_margin,low,4,0.25,0.2,2,9.754005432128906,23.39218545491104,0.07336997985839844,12.605880737304688,12.532510757446289,-0.07336997985839844,0.02339218545491104,0.0002921604546417723,1,1
M2_popmass,low,4,0.25,0.2,2,9.754005432128906,23.39218545491104,0.023983001708984375,10.836793899536133,10.812810897827148,-0.023983001708984375,0.02339218545491104,0.0002921604546417723,1,1
M0_balanced,low,4,0.25,0.4,2,9.753084182739258,23.387626023485343,0.02355194091796875,10.663429260253906,10.639877319335938,-0.02355194091796875,0.023387626023485344,0.0002921035088912007,1,2
M1_margin,low,4,0.25,0.4,2,9.753084182739258,23.387626023485343,0.0733194351196289,12.605880737304688,12.532561302185059,-0.0733194351196289,0.023387626023485344,0.0002921035088912007,1,2
M2_popmass,low,4,0.25,0.4,2,9.753084182739258,23.387626023485343,0.023957252502441406,10.836793899536133,10.812836647033691,-0.023957252502441406,0.023387626023485344,0.0002921035088912007,1,2
M0_balanced,low,5,0.25,0.1,0,7.954774379730225,19.62601913942503,-0.02616596221923828,10.663429260253906,10.689595222473145,0.02616596221923828,0.01962601913942503,0.000245122315981756,1,0
M1_margin,low,5,0.25,0.1,0,7.954774379730225,19.62601913942503,-0.054473876953125,12.605880737304688,12.660354614257812,0.054473876953125,0.01962601913942503,0.000245122315981756,1,0
M2_popmass,low,5,0.25,0.1,0,7.954774379730225,19.62601913942503,-0.026192665100097656,10.836793899536133,10.86298656463623,0.026192665100097656,0.01962601913942503,0.000245122315981756,1,0
M0_balanced,low,5,0.25,0.2,0,7.954774379730225,19.62601913942503,-0.02616596221923828,10.663429260253906,10.689595222473145,0.02616596221923828,0.01962601913942503,0.000245122315981756,1,0
M1_margin,low,5,0.25,0.2,0,7.954774379730225,19.62601913942503,-0.054473876953125,12.605880737304688,12.660354614257812,0.054473876953125,0.01962601913942503,0.000245122315981756,1,0
M2_popmass,low,5,0.25,0.2,0,7.954774379730225,19.62601913942503,-0.026192665100097656,10.836793899536133,10.86298656463623,0.026192665100097656,0.01962601913942503,0.000245122315981756,1,0
M0_balanced,low,5,0.25,0.4,0,7.954774379730225,19.62601913942503,-0.02616596221923828,10.663429260253906,10.689595222473145,0.02616596221923828,0.01962601913942503,0.000245122315981756,1,0
M1_margin,low,5,0.25,0.4,0,7.954774379730225,19.62601913942503,-0.054473876953125,12.605880737304688,12.660354614257812,0.054473876953125,0.01962601913942503,0.000245122315981756,1,0
M2_popmass,low,5,0.25,0.4,0,7.954774379730225,19.62601913942503,-0.026192665100097656,10.836793899536133,10.86298656463623,0.026192665100097656,0.01962601913942503,0.000245122315981756,1,0
